,sentiment,text,tokenized_text
2949,0,a solidly entertaining little film .,"[246, 4317, 3079, 2384, 1629, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2950,0,a straight-shooting family film which awards animals the respect they 've rarely been given .,"[246, 4227, 6184, 1629, 6473, 7586, 3672, 69, 7547, 2488, 5835, 5871, 6138, 2102, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2951,0,a surprisingly sweet and gentle comedy .,"[246, 5459, 4854, 3247, 3185, 6428, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2952,0,a tour de force of modern cinema .,"[246, 5379, 4272, 6154, 6536, 7201, 3860, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2953,0,a very pretty after-school special .,"[246, 7148, 7060, 2873, 7430, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2954,0,"a vibrant , colorful , semimusical rendition .","[246, 2438, 603, 571, 603, 649, 4330, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2955,0,a virtual roller-coaster ride of glamour and sleaze .,"[246, 4148, 5265, 6799, 6536, 1674, 3247, 5427, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2956,0,a visual spectacle full of stunning images and effects .,"[246, 267, 4560, 4064, 6536, 5436, 3011, 3247, 3889, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2957,0,"a vivid , sometimes surreal , glimpse into the mysteries of human behavior .","[246, 5845, 603, 3261, 7684, 603, 5494, 259, 69, 365, 6536, 4195, 496, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2958,0,a whale of a good time for both children and parents seeking christian-themed fun .,"[246, 3647, 6536, 246, 3621, 3699, 7267, 7254, 4376, 3247, 4193, 2893, 2293, 4730, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2959,0,a wildly entertaining scan of evans ' career .,"[246, 5279, 3079, 7217, 6536, 4378, 172, 5359, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2960,0,"a wry , affectionate delight .","[246, 5952, 603, 2553, 6032, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2961,0,"about schmidt is nicholson 's goofy , heartfelt , mesmerizing king lear .","[2234, 1294, 1665, 3649, 7313, 5501, 603, 1632, 603, 5373, 6709, 2550, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2962,0,adam sandler !,"[2231, 5927, 7587, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2963,0,all three women deliver remarkable performances .,"[4016, 2738, 6981, 7021, 4771, 1050, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2964,0,almost .,"[6927, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2965,0,alternately frustrating and rewarding .,"[2847, 583, 3247, 533, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2966,0,"although shot with little style , skins is heartfelt and achingly real .","[5102, 6517, 665, 2384, 2095, 603, 4859, 1665, 1632, 3247, 6319, 2692, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2967,0,an ambitious and moving but bleak film .,"[7038, 3841, 3247, 7157, 13, 2276, 1629, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2968,0,an amused indictment of jaglom 's own profession .,"[7038, 3237, 2659, 6536, 338, 7313, 5142, 3534, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2969,0,an energetic and engaging film that never pretends to be something it is n't .,"[7038, 2081, 3247, 5393, 1629, 5203, 4775, 5158, 3188, 7176, 2473, 3822, 1665, 3404, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2970,0,"an engrossing story that combines psychological drama , sociological reflection , and high-octane thriller .","[7038, 3859, 3882, 5203, 1990, 7369, 566, 603, 2961, 5159, 603, 3247, 2245, 169, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2971,0,an enjoyable above average summer diversion .,"[7038, 4255, 6654, 6907, 3758, 1901, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2972,0,"an entertaining , if somewhat standardized , action movie .","[7038, 3079, 603, 4797, 7597, 1127, 603, 1827, 5559, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2973,0,"an entertaining , if ultimately minor , thriller .","[7038, 3079, 603, 4797, 5026, 1200, 603, 169, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2974,0,"an enthralling , entertaining feature .","[7038, 5879, 603, 3079, 7020, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2975,0,an ideal love story for those intolerant of the more common saccharine genre .,"[7038, 5651, 5040, 3882, 7267, 771, 4224, 6536, 69, 3666, 3886, 7259, 3904, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
2976,0,an improvement on the feeble examples of big-screen poke-mania that have preceded it .,"[7038, 2213, 5218, 69, 7117, 2941, 6536, 1967, 7729, 5203, 3555, 231, 3822, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
